0.878849,	LLEG_LINK2,	0.708816,	-0.683205,	0.674049,	0.662902,	0.051396,	1.154287
0.829845,	LLEG_LINK2,	0.708486,	-0.683176,	0.673971,	0.661557,	0.010779,	1.126593
0.088619,	LLEG_LINK2,	0.649263,	-0.609144,	0.398062,	0.689062,	-0.529967,	0.398751
0.078581,	LLEG_LINK2,	0.635939,	-0.604323,	0.389926,	0.657580,	-0.529176,	0.382201
0.248761,	LLEG_LINK2,	0.635743,	-0.640715,	0.333593,	0.703618,	-0.520844,	0.126455
0.680614,	LLEG_LINK3,	0.603119,	-0.603584,	0.451807,	0.874507,	-0.254120,	0.968972
0.751335,	LLEG_LINK3,	0.588683,	-0.594237,	0.450708,	0.757362,	-0.123701,	1.011642
0.782933,	LLEG_LINK3,	0.581914,	-0.591102,	0.449656,	0.693727,	-0.071162,	1.024236
0.862720,	LLEG_LINK3,	0.572967,	-0.589248,	0.449029,	0.603021,	0.002991,	1.075635
0.878036,	LLEG_LINK3,	0.571522,	-0.588606,	0.448468,	0.586797,	0.020943,	1.080262
0.897985,	LLEG_LINK3,	0.579194,	-0.591139,	0.450155,	0.677963,	0.004814,	1.114581
0.953483,	LLEG_LINK3,	0.578130,	-0.587714,	0.447058,	0.670758,	0.084486,	1.116906
0.902770,	LLEG_LINK3,	0.579128,	-0.587597,	0.446793,	0.677701,	0.050123,	1.078133
0.079436,	LLEG_LINK3,	0.631195,	-0.585606,	0.378383,	0.678160,	-0.522435,	0.389048
0.054305,	LLEG_LINK3,	0.749169,	-0.634884,	0.134921,	0.772938,	-0.586057,	0.135143
0.058238,	LLEG_LINK3,	0.746261,	-0.639850,	0.104285,	0.769708,	-0.590978,	0.082990
1.007384,	l_ankle,	0.780649,	-0.707417,	0.135490,	0.920140,	-0.454294,	1.100526
0.941661,	l_ankle,	0.679927,	-0.640250,	0.130607,	0.884251,	-0.248875,	0.962354
1.018132,	l_ankle,	0.646745,	-0.621412,	0.129004,	0.763218,	-0.116754,	1.005559
1.050405,	l_ankle,	0.641374,	-0.618430,	0.127748,	0.698996,	-0.063053,	1.017459
1.133432,	l_ankle,	0.634039,	-0.616628,	0.126718,	0.604043,	0.005288,	1.073813
1.147519,	l_ankle,	0.632929,	-0.615762,	0.126098,	0.588435,	0.024906,	1.077079
1.167434,	l_ankle,	0.639496,	-0.617847,	0.127480,	0.679230,	0.006956,	1.112845
1.213165,	l_ankle,	0.638936,	-0.613931,	0.124872,	0.672694,	0.088016,	1.113761
1.161722,	l_ankle,	0.639593,	-0.614176,	0.125020,	0.680378,	0.054839,	1.073890
0.246112,	l_ankle,	0.655445,	-0.621419,	0.127347,	0.707338,	-0.499448,	0.334715
0.057696,	l_ankle,	0.751651,	-0.628856,	0.083247,	0.775373,	-0.580753,	0.104511
0.029263,	l_ankle,	0.817632,	-0.653831,	0.048909,	0.830432,	-0.627516,	0.048909
0.289032,	RARM_LINK0,	0.831044,	-0.333113,	1.187083,	0.724387,	-0.083180,	1.088607
0.372451,	RARM_LINK0,	0.825781,	-0.333221,	1.194200,	0.659495,	-0.011750,	1.106309
0.424117,	RARM_LINK0,	0.821074,	-0.335415,	1.196026,	0.602344,	0.016959,	1.107343
0.382734,	RARM_LINK0,	0.823730,	-0.333691,	1.196695,	0.641297,	-0.005990,	1.120433
0.367362,	RARM_LINK0,	0.829611,	-0.330571,	1.197709,	0.686302,	0.000838,	1.129992
0.411349,	RARM_LINK0,	0.830039,	-0.329361,	1.204785,	0.672163,	0.049048,	1.171790
0.375619,	RARM_LINK0,	0.828269,	-0.330555,	1.201179,	0.674323,	0.008390,	1.151117
0.965411,	RARM_LINK0,	0.925318,	-0.443520,	1.098095,	0.865201,	-0.533020,	0.138723
0.338687,	RARM_LINK3,	0.889115,	-0.257986,	0.966780,	0.846349,	-0.456311,	0.695584
0.557138,	RARM_LINK3,	0.878517,	-0.243516,	0.961894,	0.698035,	-0.419382,	0.465003
0.860569,	RARM_LINK3,	0.888185,	-0.240588,	0.958531,	0.764589,	-0.465237,	0.137048
0.175192,	RARM_LINK3,	0.888069,	-0.275684,	0.989627,	0.862530,	-0.436100,	0.924001
0.463806,	RARM_LINK4,	0.773508,	-0.134959,	1.022629,	0.810171,	-0.523595,	0.772161
0.459487,	RARM_LINK4,	0.775382,	-0.127466,	1.013703,	0.827896,	-0.447759,	0.688459
0.620048,	RARM_LINK4,	0.762401,	-0.115374,	1.004906,	0.681945,	-0.406617,	0.463460
0.929670,	RARM_LINK4,	0.767267,	-0.109572,	1.001784,	0.731682,	-0.444849,	0.135406
0.317669,	RARM_LINK4,	0.776019,	-0.139695,	1.032565,	0.816127,	-0.434169,	0.920357
0.524166,	r_wrist,	0.712718,	-0.081834,	1.037639,	0.804037,	-0.523316,	0.770235
0.516997,	r_wrist,	0.714598,	-0.074442,	1.028419,	0.820892,	-0.446087,	0.685100
0.651560,	r_wrist,	0.699938,	-0.062614,	1.017136,	0.674436,	-0.402335,	0.461735
0.960560,	r_wrist,	0.703682,	-0.055436,	1.013355,	0.726122,	-0.441158,	0.133928
0.382913,	r_wrist,	0.715503,	-0.086158,	1.047876,	0.800016,	-0.436308,	0.917973
0.623544,	RARM_LINK6,	0.655912,	-0.011088,	1.093738,	0.800338,	-0.524530,	0.770741
0.618791,	RARM_LINK6,	0.656373,	-0.009156,	1.091413,	0.816778,	-0.446957,	0.684593
0.737995,	RARM_LINK6,	0.604948,	0.005280,	1.073877,	0.664507,	-0.400030,	0.460025
1.047048,	RARM_LINK6,	0.605403,	0.007330,	1.072770,	0.718487,	-0.438934,	0.132361
0.481397,	RARM_LINK6,	0.656679,	-0.012194,	1.096333,	0.790313,	-0.440519,	0.921910
0.659568,	RHAND_LINK0,	0.596131,	0.017230,	1.087156,	0.795759,	-0.524649,	0.768494
0.719318,	RHAND_LINK0,	0.595547,	0.018519,	1.084857,	0.798861,	-0.540652,	0.680617
0.652130,	RHAND_LINK0,	0.596898,	0.020320,	1.083276,	0.811428,	-0.446337,	0.681430
0.752987,	RHAND_LINK0,	0.590133,	0.024779,	1.077305,	0.663158,	-0.398914,	0.459129
1.060069,	RHAND_LINK0,	0.590789,	0.028366,	1.075287,	0.717451,	-0.437720,	0.131641
0.522842,	RHAND_LINK0,	0.597409,	0.015622,	1.091514,	0.778562,	-0.442747,	0.917030
0.729643,	RHAND_LINK1,	0.645198,	0.032503,	1.047582,	0.668543,	-0.396787,	0.458052
0.641599,	RHAND_LINK2,	0.682923,	0.002188,	1.117931,	0.803185,	-0.524675,	0.772096
0.637930,	RHAND_LINK2,	0.683374,	0.004090,	1.115684,	0.820209,	-0.446989,	0.685847
0.769030,	RHAND_LINK2,	0.679632,	0.007022,	1.112793,	0.672014,	-0.401519,	0.461300
1.077399,	RHAND_LINK2,	0.680479,	0.008935,	1.111775,	0.724540,	-0.439810,	0.133268
0.495378,	RHAND_LINK2,	0.683653,	0.001025,	1.120401,	0.798216,	-0.440319,	0.926777
0.705117,	RHAND_LINK3,	0.666830,	0.051896,	1.154413,	0.802834,	-0.524880,	0.772284
0.769660,	RHAND_LINK3,	0.666418,	0.053184,	1.152503,	0.803506,	-0.540896,	0.682765
0.698804,	RHAND_LINK3,	0.679144,	0.083131,	1.119064,	0.821082,	-0.443428,	0.682125
