0.781414,	RHAND_LINK3,	0.686529,	0.067749,	1.157042,	0.808595,	-0.535744,	0.675893
0.721308,	RHAND_LINK3,	0.684510,	0.100806,	1.116555,	0.847329,	-0.450393,	0.680717
0.827699,	RHAND_LINK3,	0.683236,	0.100979,	1.116060,	0.656969,	-0.394379,	0.453476
1.146552,	RHAND_LINK3,	0.683236,	0.100979,	1.116060,	0.753474,	-0.486080,	0.133710
0.568044,	RHAND_LINK3,	0.678573,	0.054853,	1.172992,	0.778251,	-0.455721,	0.944842
0.665889,	RHAND_LINK4,	0.657125,	0.011897,	1.127700,	0.784432,	-0.523236,	0.752422
0.660995,	RHAND_LINK4,	0.683922,	0.055333,	1.073978,	0.837353,	-0.446710,	0.672324
0.766408,	RHAND_LINK4,	0.682617,	0.055474,	1.073441,	0.656969,	-0.394379,	0.453476
1.086920,	RHAND_LINK4,	0.682617,	0.055474,	1.073441,	0.753474,	-0.486080,	0.133710
0.515214,	RHAND_LINK4,	0.654992,	0.008438,	1.131977,	0.773691,	-0.456034,	0.943242
